yyyyq,dsr,dsr_demean,mdsr,cdsr,f,f_demean,Rfree,Index,D12,E12,SP500,dp,dy,ep,cay_ll,cay_goyal,ERP,ERP4,ERP8,ERP12,ERP16,ERP24,ERP50,sp1,sp4,sp8,sp12,sp16,sp24,sp50,ik,b/m,tbl,AAA,BAA,lty,ntis,infl,ltr,corpr,svar,csp,CRSP_SPvw,CRSP_SPvwx,D3,E3,y
19961,0.1126469,-0.001006411,0.0559961,0.0566508,0.1659188,0.001036661,0.0124,645.5,14.1,34.04,0.070900914,0.021843532,0.022892212,0.052734314,0.024307266,0.036771433,0.058500914,0.056990653,0.067172672,0.06839181,0.063640422,0.033871023,0.025561718,0.070900914,0.069521903,0.079744547,0.080733477,0.075848235,0.045696023,0.034627218,0.03753156,0.239299615,0.0496,0.0735,0.0803,0.0684,0.01700387,0.01039636,-0.069310586,-0.048484841,0.004393274,3.06E-05,0.05531884,0.049546025,3.45,8.96,27501
19962,0.1128903,-0.000763011,0.0560337,0.0568566,0.1658643,0.000982161,0.012725,670.63,14.27,34.91,0.061037955,0.021278499,0.022106894,0.05205553,0.026509416,0.033738088,0.048312955,0.049763935,0.077217935,0.067580629,0.061055662,0.031792866,0.023010419,0.061037955,0.062407685,0.089811685,0.079813963,0.073377537,0.043287657,0.031884419,0.038133285,0.236443725,0.0509,0.0771,0.084,0.0703,0.027299789,0.00771704,-0.001953661,0.001425262,0.002501936,-0.00084789,0.045068522,0.039355222,3.77,10.13,27685
19963,0.1133576,-0.000295711,0.0561215,0.0572361,0.1663726,0.001490461,0.012725,687.31,14.66,36,0.046732177,0.021329531,0.021860042,0.052378112,0.025210992,0.03353686,0.034007177,0.081882289,0.075072986,0.069261385,0.056009296,0.024462816,0.018017779,0.046732177,0.094426039,0.087632361,0.081386385,0.068424921,0.035604483,0.026638779,0.038889839,0.227297318,0.0509,0.0766,0.0835,0.0704,0.02965773,0.00638162,0.016523354,0.019737419,0.004162893,-0.000538694,0.031231376,0.025270405,3.89,9.78,27816
19964,0.1139351,0.000281789,0.0560451,0.05789,0.166981,0.002098861,0.012275,740.74,14.9,38.73,0.099416566,0.02011502,0.021678718,0.052285552,0.029800176,0.034874117,0.087141566,0.092167464,0.058282014,0.060998976,0.052871155,0.016194684,0.015597227,0.099416566,0.104623714,0.070691389,0.073038559,0.065428967,0.026975934,0.023974227,0.039387816,0.20734273,0.0491,0.072,0.0789,0.0673,0.024100872,0.00887762,0.049348938,0.043571131,0.003019424,-0.000396755,0.083400285,0.077746335,3.79,9.86,27871
19971,0.1134535,-0.000199811,0.0561061,0.0573475,0.1665687,0.001686561,0.01285,757.12,15.06,40.24,0.042444042,0.019891167,0.02033102,0.053148774,0.02940766,0.030217992,0.029594042,0.077354691,0.074092389,0.065857012,0.042174162,0.016559374,0.017531284,0.042444042,0.089967191,0.086339264,0.077957012,0.05486635,0.026953124,0.025671784,0.039816139,0.214780202,0.0514,0.0755,0.0818,0.0723,0.021119839,0.00439975,-0.032417371,-0.022107667,0.004836331,-0.001308306,0.026406564,0.021598352,3.61,10.47,28077
19972,0.1134937,-0.000159611,0.0563494,0.0571443,0.16684,0.001957861,0.012325,885.14,15.16,40.55,0.189111369,0.017127234,0.020023246,0.045811962,0.014184794,0.023293475,0.176786369,0.104671936,0.076488976,0.06481957,0.03281812,0.014478743,0.020450329,0.189111369,0.117215686,0.088517101,0.077034154,0.045397808,0.024454785,0.028339829,0.040208992,0.184287615,0.0493,0.0741,0.0802,0.0688,0.010847478,0.00250313,0.055638573,0.050723364,0.00698692,-0.000662098,0.175008337,0.169755809,3.87,10.44,28236
19973,0.1135772,-7.61E-05,0.056286,0.0572912,0.1667885,0.001906361,0.012375,947.28,15.33,40.64,0.087522878,0.016183177,0.017319294,0.042901782,0.014236913,0.021263397,0.075147878,0.068263683,0.062950933,0.047384965,0.025520929,0.014016849,0.018433784,0.087522878,0.080838683,0.074866558,0.059757881,0.037875616,0.023575182,0.026079284,0.041631489,0.177967857,0.0495,0.0715,0.077,0.0649,0.014650639,0.0062422,0.061429312,0.050755041,0.007101407,-0.00074286,0.076016628,0.071414611,4.06,9.87,28478
19974,0.1131271,-0.000526211,0.0559392,0.0571879,0.1658491,0.000966961,0.0129,970.43,15.49,39.72,0.040790474,0.015961996,0.016352082,0.040930309,0.013627606,0.016755286,0.027890474,0.024396564,0.045414732,0.039772385,0.011849469,0.012414485,0.018290701,0.040790474,0.036759064,0.057245982,0.052364052,0.023843219,0.02155511,0.025696201,0.041289035,0.178800884,0.0516,0.0676,0.0732,0.0602,0.015578728,0.00372208,0.068713726,0.046172014,0.014275219,-0.000888779,0.029561995,0.025237219,3.95,8.94,28795
19981,0.1116688,-0.001984511,0.0552601,0.0564087,0.1635929,-0.001289239,0.012575,1101.75,15.64,39.54,0.151438022,0.014195598,0.016116567,0.035888359,-0.005163643,0.003483697,0.138863022,0.070830086,0.060108172,0.030447319,0.017220199,0.016736737,0.015731424,0.151438022,0.082711336,0.071951922,0.043166069,0.028671761,0.025433612,0.022884924,0.041993578,0.181140396,0.0503,0.0672,0.0732,0.0602,0.016505999,0.00123609,0.01518764,0.016839774,0.004659042,-0.00073979,0.140503003,0.1363826,3.76,10.29,29334
19982,0.1118712,-0.001782111,0.0550337,0.0568375,0.1633626,-0.001519539,0.01245,1133.84,15.95,38.97,0.043603358,0.014067241,0.014476968,0.034369929,-0.001468527,0.004053255,0.031153358,0.048306017,0.044893388,0.008866849,0.009080331,0.012063717,0.01552442,0.043603358,0.059818517,0.056943388,0.021458515,0.020025643,0.02033455,0.02243392,0.042566238,0.178060606,0.0498,0.0653,0.0713,0.0576,0.024031457,0.00493827,0.044122639,0.033842528,0.004670912,-0.001168848,0.034101394,0.030264498,4.18,9.87,29662
19983,0.1117252,-0.001928111,0.0547449,0.0569803,0.1630508,-0.001831339,0.011525,1017.01,16.15,38.09,-0.088795597,0.015879883,0.014243632,0.037452926,0.010190105,0.010372096,-0.100320597,0.057638184,0.036945606,0.011273344,-0.000842269,0.011862824,0.017333365,-0.088795597,0.068894434,0.049217481,0.023554594,0.009590544,0.019747199,0.024000865,0.042231247,0.203248404,0.0461,0.064,0.0709,0.0517,0.024092399,0.00429975,0.083485403,0.044684392,0.021533111,-0.001633908,-0.098199402,-0.101887152,4.26,8.99,29871
19984,0.1123396,-0.001313711,0.0546241,0.0577154,0.163764,-0.001118139,0.010975,1229.23,16.2,37.71,0.224599561,0.013178982,0.015929047,0.030677741,0.001262623,-0.001532347,0.213624561,0.0664329,0.047460295,0.007667104,-0.004848981,0.015611772,0.020791807,0.224599561,0.0777329,0.060166545,0.019537937,0.005118206,0.023187813,0.027233807,0.042801025,0.173611315,0.0439,0.0622,0.0723,0.0542,0.020063152,0.00550459,-0.015472063,0.008494487,0.010395237,-0.001033873,0.215716314,0.211541306,4,8.56,30024
19991,0.1129949,-0.000658411,0.0548138,0.0581811,0.1644965,-0.000385639,0.0111,1286.37,16.45,38.38,0.059866746,0.012787923,0.013382361,0.029835895,-0.004863265,-0.006280893,0.048766746,0.049386258,0.010255936,-0.000649764,-0.012207134,0.010848244,0.016806207,0.059866746,0.061192508,0.023393436,0.01065857,-0.002739946,0.018195119,0.023030707,0.042808416,0.172897171,0.0444,0.0662,0.0753,0.0592,0.020676299,0.00243309,-0.041296777,-0.028098889,0.010031306,-0.001075351,0.048847412,0.045506919,4.01,10.96,30216
19992,0.1145098,0.000856489,0.0553156,0.0591942,0.1662873,0.001405161,0.011425,1372.71,16.45,41.02,0.079907025,0.011983594,0.012787923,0.029882495,0.000519606,-0.002531403,0.068482025,0.041480759,-0.010852736,-0.003994898,-0.016526373,0.008149116,0.013346137,0.079907025,0.054068259,0.002278514,0.006761352,-0.007576373,0.015318908,0.019349137,0.043164577,0.154227447,0.0457,0.0723,0.0802,0.0627,0.018876171,0.00728155,-0.024110627,-0.035638436,0.008221533,-0.001144629,0.06869435,0.065008295,4.18,12.51,30208
19993,0.1157728,0.002119489,0.0558131,0.0599596,0.167564,0.002681861,0.0117,1282.71,16.64,43.96,-0.053441732,0.012972535,0.012122007,0.034271191,0.008260845,0.001452617,-0.065141732,0.016253027,-0.011909076,-0.020335753,-0.010450194,0.006103914,0.01467358,-0.053441732,0.029540527,0.000884674,-0.010177419,-0.002070506,0.013107039,0.02044858,0.043583682,0.163684498,0.0468,0.0739,0.082,0.0646,0.02045895,0.01084337,-0.004668047,-0.004699617,0.007046005,-0.000985703,-0.062152832,-0.065311069,4.45,11.93,30314
19994,0.1156763,0.002022989,0.055944,0.0597322,0.1669275,0.002045361,0.013,1469.25,16.69,48.17,0.158437995,0.011359537,0.013011515,0.032785435,-0.007325857,-0.005550667,0.145437995,0.02848769,-0.021715794,-0.028609608,-0.004085638,0.010523849,0.01880675,0.158437995,0.04260019,-0.009559544,-0.019086691,0.003709674,0.017395724,0.02435175,0.042943731,0.147167259,0.052,0.0755,0.0819,0.0682,0.017962181,0.00595948,-0.022679644,-0.007934625,0.007378964,0.000064278,0.154383237,0.151038079,4.05,12.77,30667
20001,0.1151895,0.001536189,0.0557107,0.0594788,0.1655713,0.000689161,0.014225,1498.58,16.76,50.95,0.031369746,0.011183921,0.011407181,0.033998852,-0.013909257,-0.018330961,0.017144746,-0.028874387,-0.025667775,-0.032738265,-0.004948981,0.005472694,0.015638036,0.031369746,-0.014405637,-0.0146084,-0.024050765,0.002174457,0.012208111,0.020927536,0.043689817,0.149973562,0.0569,0.0768,0.0837,0.0618,0.018363824,0.01303317,0.088329651,0.024100344,0.014885116,0.000184884,0.025773006,0.022806783,4.08,13.74,31193
20002,0.1168289,0.003175589,0.056255,0.0605739,0.1669351,0.002052961,0.014225,1454.6,16.7,51.92,-0.0182039,0.011480819,0.011143883,0.035693661,-0.004842342,-0.007103124,-0.0324289,-0.06318623,-0.026732726,-0.035862084,-0.004351118,0.006602537,0.016876826,-0.0182039,-0.04951123,-0.016892101,-0.028124584,0.002030132,0.013215037,0.021887326,0.044244586,0.156777962,0.0569,0.0767,0.0848,0.0622,0.007202676,0.00701754,0.011124841,0.004291426,0.015486962,-0.000246743,-0.028359973,-0.031071447,4.12,13.48,31438
20003,0.1185891,0.004935789,0.0566776,0.0619115,0.1683988,0.003516661,0.015,1436.51,16.34,53.7,-0.00120308,0.01137479,0.011233329,0.037382267,-0.007764112,-0.008097032,-0.01620308,-0.040071179,-0.038630143,-0.019351268,-0.000678566,0.00741649,0.01775467,-0.00120308,-0.027771179,-0.030036393,-0.012607518,0.005012059,0.01393524,0.02248417,0.043866919,0.153789463,0.06,0.0762,0.0835,0.0612,0.004483647,0.00813008,0.025360271,0.036387202,0.004704729,-0.000508488,-0.005642104,-0.00838513,4.09,13.71,31719
20004,0.1208849,0.007231589,0.0573218,0.0635631,0.1709387,0.006056561,0.014425,1320.28,16.27,50,-0.069585314,0.012323144,0.011326061,0.037870755,0.008196049,0.003668649,-0.084010314,-0.071919278,-0.057158257,-0.014943414,-0.00031249,0.010534535,0.020529838,-0.069585314,-0.061719278,-0.049930132,-0.009253831,0.004698448,0.016929327,0.024963838,0.043168352,0.151851504,0.0577,0.0721,0.0802,0.0558,-0.002250628,0.00576037,0.076740606,0.058753145,0.014139869,-0.000524853,-0.076814951,-0.079549152,3.98,9.07,31742
20011,0.1219412,0.008287889,0.0572768,0.0646644,0.1719396,0.007057461,0.01105,1160.33,15.97,45.44,-0.109052625,0.013763326,0.012095919,0.039161273,0.009731909,-0.001491789,-0.120102625,-0.022461162,-0.034670204,0.003026155,0.011144398,0.016877531,0.023104261,-0.109052625,-0.014811162,-0.028873329,0.007701155,0.015595961,0.02317649,0.027252261,0.042056018,0.133113551,0.0442,0.0698,0.0784,0.0559,-0.005200218,0.00859107,0.012064439,0.046013668,0.014609127,-0.001864067,-0.121308278,-0.123970005,3.78,9.18,31939
20012,0.124059,0.010405689,0.057983,0.066076,0.174514,0.009631861,0.008725,1224.42,15.69,36.79,0.068756302,0.01281423,0.013522015,0.030046879,0.006239026,-0.001391906,0.060031302,0.009720777,-0.022200011,0.015260585,0.017650042,0.022191303,0.026870891,0.068756302,0.015727027,-0.017431261,0.019210585,0.021839105,0.028544428,0.030798891,0.040411832,0.125209433,0.0349,0.0718,0.0797,0.059,0.005047094,0.00908575,-0.019451394,0.005732311,0.011470826,-0.001592206,0.05863502,0.055455138,3.84,4.83,31837
20013,0.1233667,0.009713389,0.0576753,0.0656913,0.173182,0.008299861,0.0066,1040.94,15.74,28.31,-0.136995475,0.015120948,0.012855066,0.027196572,0.004218606,0.007162607,-0.143595475,-0.037189106,-0.008991312,0.012452305,0.01511041,0.022396124,0.028066932,-0.136995475,-0.032301606,-0.005025687,0.015939805,0.019218222,0.028865916,0.031823932,0.039278073,0.148628588,0.0264,0.0717,0.0803,0.0542,0.008667955,0.00225099,0.067552254,0.03626876,0.012288667,-0.001822915,-0.146723048,-0.149805576,4.14,5.23,32504
20014,0.1263241,0.012670789,0.0591338,0.0671903,0.1771726,0.012290461,0.004225,1148.08,15.74,24.69,0.11804715,0.013709846,0.015120948,0.02150547,0.015582167,-0.000386993,0.11382215,-0.042397236,0.013544518,0.02355644,0.026643671,0.02937022,0.031587838,0.11804715,-0.038140986,0.016978893,0.02683769,0.030873359,0.03597022,0.035215338,0.037603251,0.131217846,0.0169,0.0677,0.0805,0.0575,0.013466976,-0.00393038,-0.021132636,0.014861734,0.007237063,-0.001336167,0.109823567,0.105851151,3.98,5.45,32020
20021,0.12405,0.010396689,0.0579273,0.0661227,0.1739455,0.009063361,0.004475,1147.39,15.73,24.7,0.013100132,0.013709375,0.013701136,0.021527118,4.19E-07,-0.002603492,0.008625132,-0.046879245,0.015769813,0.022346251,0.021042929,0.023478413,0.030647507,0.013100132,-0.042935495,0.018957313,0.025731668,0.025616366,0.030214871,0.034192507,0.036380928,0.236833402,0.0179,0.0681,0.0811,0.0604,0.013761769,0.00620068,-0.019251299,0.000321039,0.006766545,-0.00223859,0.002786409,-0.000601495,3.77,9.19,32728
20022,0.1234422,0.009788889,0.0577207,0.0657216,0.1729025,0.008020361,0.00425,989.81,16.04,26.74,-0.12335823,0.01620513,0.013979554,0.027015286,0.007811689,0.002937044,-0.12760823,-0.054120799,0.01803049,0.02029313,0.023270169,0.019657565,0.03053063,-0.12335823,-0.050589549,0.020952365,0.023876464,0.028268606,0.026338815,0.03398713,0.035494073,0.266572502,0.017,0.0663,0.0795,0.0566,0.027526749,0.00616246,0.0620574,0.044455157,0.010129311,-0.002606791,-0.134799258,-0.138159305,4.15,6.87,32821
20023,0.1238845,0.010231189,0.0582151,0.0656694,0.1732266,0.008344461,0.004075,815.29,15.801,30.04,-0.160352997,0.019380834,0.01596367,0.036845785,0.022435347,0.011177195,-0.164427997,0.019206483,0.03727301,0.032543581,0.030439806,0.024340186,0.034856326,-0.160352997,0.022250233,0.04006051,0.036391498,0.035921056,0.031038102,0.038229326,0.034918139,0.324555156,0.0163,0.0615,0.074,0.048,0.029245084,0.00668151,0.123062937,0.089840701,0.032118131,-0.003212615,-0.169063905,-0.172761339,3.901,8.53,32696
20024,0.123728,0.010074689,0.0585508,0.0651772,0.1725756,0.007693461,0.002975,879.82,16.077,27.59,0.098869114,0.018273056,0.019719364,0.031358687,0.019143548,0.012647947,0.095894114,0.069486272,0.056533278,0.049657307,0.044380931,0.028313683,0.038627042,0.098869114,0.072098772,0.059327028,0.05387814,0.050359056,0.034959516,0.041920042,0.034160503,0.295385896,0.0119,0.0621,0.0745,0.0484,0.025698438,0.00553097,0.007367745,0.024379637,0.01867824,-0.004144305,0.085020423,0.079884787,4.256,3,32773
20031,0.1236663,0.010012989,0.0587875,0.0648789,0.1720574,0.007175261,0.002825,848.18,16.229,30.32,-0.017516083,0.01913391,0.018445818,0.035747129,0.020065442,0.016628599,-0.020341083,0.078418872,0.056959,0.043683653,0.042651399,0.015929801,0.037065529,-0.017516083,0.080850122,0.06006525,0.048466987,0.049201399,0.022454801,0.040300029,0.033930874,0.286117701,0.0113,0.0589,0.0695,0.049,0.024058038,0.01155116,0.008154918,0.020326997,0.013867806,NaN,-0.031538732,-0.036038086,3.922,11.92,32800
20032,0.1227209,0.009067589,0.0583903,0.0643306,0.1703753,0.005493161,0.0023,974.51,16.165,34.55,0.168000896,0.016587824,0.019058455,0.035453715,0.00863716,0.006037175,0.165700896,0.090181778,0.057500095,0.049067158,0.044386961,0.013151495,0.036496318,0.168000896,0.092494278,0.06110947,0.054554658,0.051532273,0.019580662,0.039675318,0.034443269,0.254488337,0.0092,0.0497,0.0619,0.0445,0.001217633,-0.00435019,0.053525781,0.055762166,0.007290921,NaN,0.155048585,0.150073915,4.086,11.1,33201
20033,0.1212983,0.007644989,0.0577619,0.0635364,0.1681188,0.003236661,0.00235,995.97,16.586,38.58,0.039041159,0.016653112,0.017019836,0.038736107,0.007051971,0.006947239,0.036691159,0.055339537,0.039212131,0.034184247,0.038089842,0.013907476,0.034913377,0.039041159,0.057870787,0.043462131,0.040477997,0.045811717,0.020259559,0.038057877,0.034804917,0.246541783,0.0094,0.0572,0.0679,0.0523,0.00732099,0.01092299,-0.033174485,-0.021256298,0.004881206,NaN,0.026736691,0.0222878,4.322,12.56,33662
20034,0.1219418,0.008288489,0.0583116,0.0636302,0.1687527,0.003870561,0.00225,1111.92,17.385,48.74,0.133874514,0.015635118,0.017455345,0.043834089,0.000382551,-0.000849546,0.131624514,0.043580283,0.039742824,0.036012485,0.037283071,0.019693106,NaN,0.133874514,0.046555283,0.044767824,0.043112485,0.045465884,0.025959772,NaN,0.034960203,0.218739865,0.009,0.0562,0.066,0.0515,0.006945692,0.00216099,-0.017453428,-0.001516917,0.003220908,NaN,0.120496395,0.115199453,5.055,13.16,33716
20041,0.1216465,0.007993189,0.0582194,0.0634271,0.1682264,0.003344261,0.00235,1126.21,18.023,52,0.029060544,0.016003232,0.0162089,0.046172561,-0.004813357,-0.002035294,0.026710544,0.035499128,0.026316044,0.030728908,0.027332713,0.017373714,NaN,0.029060544,0.039280378,0.032275419,0.038651825,0.035843651,0.023551839,NaN,0.03423092,0.281731466,0.0094,0.0533,0.0611,0.0474,0.012245885,0.00862534,0.056824134,0.049067488,0.003570793,NaN,0.018268051,0.014165541,4.56,15.18,33896
20042,0.1210491,0.007395789,0.0582287,0.0628204,0.1674237,0.002541561,0.003175,1140.84,18.601,56.15,0.02950693,0.016304653,0.016516458,0.04921812,-0.011575235,-0.006297482,0.02633193,0.024818412,0.028509848,0.029122021,0.020471103,0.019093848,NaN,0.02950693,0.029724662,0.035584848,0.037878271,0.02903204,0.025189681,NaN,0.034671982,0.279631603,0.0127,0.0601,0.0678,0.0532,0.014497426,0.00962052,-0.052269682,-0.051379984,0.002979306,NaN,0.017278368,0.013034749,4.664,15.25,34156
20043,0.1222308,0.008577489,0.0591676,0.0630633,0.1686862,0.003804061,0.004125,1114.58,19.163,57.77,-0.006220855,0.017193023,0.016797272,0.051831183,-0.01251031,-0.008353236,-0.010345855,0.023084725,0.023606601,0.032339943,0.017873773,0.01382696,NaN,-0.006220855,0.029053475,0.031781601,0.041792027,0.026526898,0.019803001,NaN,0.035272904,0.289485302,0.0165,0.0546,0.0627,0.0488,0.009135484,0.00476443,0.065746128,0.069318931,0.002925606,NaN,-0.018772096,-0.023114478,4.882,14.18,34251
20044,0.1222622,0.008608889,0.0599236,0.0623386,0.1683226,0.003440461,0.005475,1211.92,19.44,58.55,0.104774893,0.016040663,0.017441547,0.04831177,-0.014588577,-0.006127416,0.099299893,0.035905366,0.032228585,0.035184001,0.014203885,0.019612739,NaN,0.104774893,0.042980366,0.041391085,0.045102751,0.02277576,0.025432531,NaN,0.035655687,0.270619243,0.0219,0.0547,0.0615,0.0484,0.013000232,0.01001054,0.016430631,0.02167105,0.00281573,NaN,0.091767093,0.083440846,5.334,13.94,34592
20051,0.1252466,0.011593289,0.0622192,0.0630274,0.1721414,0.007259261,0.00685,1180.59,20.226,60.32,-0.009162321,0.017132112,0.01668922,0.051093098,-0.011625467,-0.006830755,-0.016012321,0.01713296,0.028343798,0.024610575,-0.004584798,0.020541934,NaN,-0.009162321,0.02527046,0.038337548,0.034698075,0.003649577,0.026148184,NaN,0.035715787,0.319856889,0.0274,0.054,0.0606,0.0488,0.009134996,0.00730308,0.009494925,0.003487388,0.002515739,NaN,-0.020361172,-0.024817396,5.345,16.85,34187
20052,0.1252846,0.011631289,0.0626973,0.0625872,0.1721586,0.007276461,0.007425,1191.33,20.926,63.36,0.026822182,0.017565242,0.017725036,0.053184256,-0.010917661,-0.005340034,0.019397182,0.032201284,0.031273826,0.019022,-0.009022805,0.024234178,NaN,0.026822182,0.041445034,0.041955076,0.028801166,-0.001183742,0.029565428,NaN,0.035844937,0.326979057,0.0297,0.0496,0.0586,0.0429,0.005362935,0.0031072,0.08594521,0.078155272,0.003227396,NaN,0.01420088,0.009614905,5.364,18.29,34383
20053,0.1255501,0.011896789,0.0637818,0.0617683,0.1723337,0.007451561,0.00855,1228.81,21.475,66.57,0.049486708,0.017476258,0.018026072,0.054174364,-0.010028388,-0.003720636,0.040936708,0.024128478,0.036967553,0.01613679,0.001255148,0.024023651,NaN,0.049486708,0.034509728,0.048161303,0.025684706,0.008658273,0.029049693,NaN,0.036110338,0.31789151,0.0342,0.0513,0.0603,0.0464,0.006736121,0.02632937,-0.030378724,-0.032616796,0.002006513,NaN,0.036154552,0.031576001,5.432,17.39,34472
20054,0.1258091,0.012155789,0.064727,0.0610821,0.172566,0.007683861,0.009725,1248.29,22.22,69.93,0.033935271,0.017800351,0.018082535,0.056020636,-0.013724911,-0.002406153,0.024210271,0.028551805,0.034823318,0.006970059,0.009668246,0.017141424,NaN,0.033935271,0.039801805,0.046163943,0.016040892,0.016555746,0.021812257,NaN,0.035856786,0.313477957,0.0389,0.0537,0.0632,0.0461,0.003079044,-0.00352113,0.014226663,0.011557246,0.002790881,NaN,0.021954576,0.016959639,6.079,17.3,34669
